donor_id,received_date,check_date,paid_out_date,gross_amount,processing_fee,net_amount,campus,campus_imputed,payment_method,week_end_sunday,
114414171,2024-09-26,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-09-29,
8644496,2024-09-25,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-09-29,
25197912,2024-09-25,,,102.66,,102.66,Bucks County Community Church,TRUE,Unknown,2024-09-29,
25198069,2024-09-25,,,31.01,,31.01,Bucks County Community Church,TRUE,Unknown,2024-09-29,
142658557,2024-09-25,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-09-29,
147878650,2024-09-25,,,250,,250,Bucks County Community Church,TRUE,Unknown,2024-09-29,
142658528,2024-09-24,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-09-29,
132567000,2024-09-24,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-29,
147878246,2024-09-24,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-09-29,
13237068,2024-09-23,,,614.43,,614.43,Bucks County Community Church,TRUE,Unknown,2024-09-29,
12900524,2024-09-23,,,384.85,,384.85,Bucks County Community Church,TRUE,Unknown,2024-09-29,
142658659,2024-09-23,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-09-29,
95944356,2024-09-23,,,61.72,,61.72,Bucks County Community Church,TRUE,Unknown,2024-09-29,
147878344,2024-09-23,,,307.37,,307.37,Bucks County Community Church,TRUE,Unknown,2024-09-29,
156859780,2024-09-23,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-09-29,
158515935,2024-09-22,,,2525.25,,2525.25,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658546,2024-09-22,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-09-22,
165773841,2024-09-22,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-09-22,
159909209,2024-09-22,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658644,2024-09-22,,,101.01,,101.01,Bucks County Community Church,TRUE,Unknown,2024-09-22,
112027620,2024-09-22,,,169,,169,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658574,2024-09-22,,,20.78,,20.78,Bucks County Community Church,TRUE,Unknown,2024-09-22,
12900508,2024-09-22,,,10,,10,Bucks County Community Church,TRUE,Unknown,2024-09-22,
147444018,2024-09-22,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658549,2024-09-22,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658686,2024-09-22,,,200,,200,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658558,2024-09-22,,,100,,100,Bucks County Community Church,TRUE,Unknown,2024-09-22,
25198001,2024-09-22,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-09-22,
160930117,2024-09-22,,,102.66,,102.66,Bucks County Community Church,TRUE,Unknown,2024-09-22,
141187412,2024-09-22,,,50,,50,Bucks County Community Church,FALSE,Unknown,2024-09-22,
13151152,2024-09-20,,,114,,114,Bucks County Community Church,TRUE,Unknown,2024-09-22,
19471360,2024-09-20,,,433,,433,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658660,2024-09-20,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-09-22,
96005461,2024-09-20,,,307.37,,307.37,Bucks County Community Church,TRUE,Unknown,2024-09-22,
146186197,2024-09-20,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-09-22,
25198265,2024-09-20,,,106.06,,106.06,Bucks County Community Church,TRUE,Unknown,2024-09-22,
25198265,2024-09-20,,,55.56,,55.56,Bucks County Community Church,TRUE,Unknown,2024-09-22,
9011838,2024-09-19,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142719519,2024-09-19,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-09-22,
158524753,2024-09-19,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-22,
25198177,2024-09-19,,,338.38,,338.38,Bucks County Community Church,TRUE,Unknown,2024-09-22,
114414171,2024-09-19,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-09-22,
161251455,2024-09-19,,,225,,225,Bucks County Community Church,TRUE,Unknown,2024-09-22,
25198069,2024-09-18,,,31.01,,31.01,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658557,2024-09-18,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-09-22,
147878363,2024-09-18,,,7.77,,7.77,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658528,2024-09-17,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-09-22,
132567000,2024-09-17,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-22,
147878246,2024-09-17,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142649352,2024-09-17,,,320,,320,Bucks County Community Church,FALSE,Unknown,2024-09-22,
147878284,2024-09-16,,,200,,200,Bucks County Community Church,TRUE,Unknown,2024-09-22,
142658659,2024-09-16,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-09-22,
147878650,2024-09-16,,,300,,300,Bucks County Community Church,TRUE,Unknown,2024-09-22,
147878700,2024-09-16,,,41.25,,41.25,Bucks County Community Church,TRUE,Unknown,2024-09-22,
156859780,2024-09-16,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-09-22,
13151152,2024-09-15,,,1511.05,,1511.05,Bucks County Community Church,TRUE,Unknown,2024-09-15,
154059680,2024-09-15,,,30,,30,Bucks County Community Church,FALSE,Unknown,2024-09-15,
151745316,2024-09-15,,,360,,360,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658546,2024-09-15,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-09-15,
165773841,2024-09-15,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-09-15,
159909209,2024-09-15,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-09-15,
25197984,2024-09-15,,,353.54,,353.54,Bucks County Community Church,FALSE,Unknown,2024-09-15,
147444018,2024-09-15,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658549,2024-09-15,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-15,
25198001,2024-09-15,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-09-15,
25197985,2024-09-13,,,100,,100,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658660,2024-09-13,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-09-15,
147878598,2024-09-13,,,10.54,,10.54,Bucks County Community Church,TRUE,Unknown,2024-09-15,
9011838,2024-09-12,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142719519,2024-09-12,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-09-15,
158524753,2024-09-12,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-15,
12900524,2024-09-12,,,404.04,,404.04,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658674,2024-09-12,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-15,
114414171,2024-09-12,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-09-15,
8644496,2024-09-11,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-09-15,
25198069,2024-09-11,,,31.01,,31.01,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658557,2024-09-11,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-09-15,
12946026,2024-09-11,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-09-15,
125871458,2024-09-11,,,350.36,,350.36,Bucks County Community Church,TRUE,Unknown,2024-09-15,
147878565,2024-09-11,,,102.66,,102.66,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658528,2024-09-10,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-09-15,
132567000,2024-09-10,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658566,2024-09-10,,,41.25,,41.25,Bucks County Community Church,TRUE,Unknown,2024-09-15,
147878246,2024-09-10,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658659,2024-09-09,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-09-15,
147878483,2024-09-09,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-09-15,
95944356,2024-09-09,,,61.72,,61.72,Bucks County Community Church,TRUE,Unknown,2024-09-15,
156859780,2024-09-09,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-09-15,
142658546,2024-09-08,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-09-08,
165773841,2024-09-08,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-09-08,
159909209,2024-09-08,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-09-08,
147444018,2024-09-08,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-08,
142658549,2024-09-08,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-08,
25198001,2024-09-08,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-09-08,
141187412,2024-09-08,,,50,,50,Bucks County Community Church,FALSE,Unknown,2024-09-08,
142658660,2024-09-06,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-09-08,
96005461,2024-09-06,,,307.37,,307.37,Bucks County Community Church,TRUE,Unknown,2024-09-08,
25198265,2024-09-06,,,106.06,,106.06,Bucks County Community Church,TRUE,Unknown,2024-09-08,
25198265,2024-09-06,,,55.56,,55.56,Bucks County Community Church,TRUE,Unknown,2024-09-08,
161251455,2024-09-06,,,325,,325,Bucks County Community Church,TRUE,Unknown,2024-09-08,
9011838,2024-09-05,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-09-08,
142719519,2024-09-05,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-09-08,
158524753,2024-09-05,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-08,
83836864,2024-09-05,,,409.72,,409.72,Bucks County Community Church,TRUE,Unknown,2024-09-08,
25198069,2024-09-05,,,31.01,,31.01,Bucks County Community Church,TRUE,Unknown,2024-09-08,
114414171,2024-09-05,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-09-08,
147878650,2024-09-05,,,350,,350,Bucks County Community Church,TRUE,Unknown,2024-09-08,
142658557,2024-09-04,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-09-08,
25198177,2024-09-04,,,338.38,,338.38,Bucks County Community Church,TRUE,Unknown,2024-09-08,
142658528,2024-09-03,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-09-08,
132567000,2024-09-03,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-08,
142658525,2024-09-03,,,121.21,,121.21,Bucks County Community Church,TRUE,Unknown,2024-09-08,
147878246,2024-09-03,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-09-08,
141187412,2024-09-02,,,200,,200,Bucks County Community Church,FALSE,Unknown,2024-09-08,
142658659,2024-09-02,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-09-08,
147878692,2024-09-02,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-08,
156859780,2024-09-02,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-09-08,
13151152,2024-09-01,,,1476,,1476,Bucks County Community Church,TRUE,Unknown,2024-09-01,
151745316,2024-09-01,,,280,,280,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142658546,2024-09-01,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-09-01,
165773841,2024-09-01,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-09-01,
159909209,2024-09-01,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-09-01,
147444018,2024-09-01,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142658549,2024-09-01,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-01,
25198001,2024-09-01,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-09-01,
25197985,2024-08-30,,,100,,100,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142658660,2024-08-30,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-09-01,
147878598,2024-08-30,,,10.54,,10.54,Bucks County Community Church,TRUE,Unknown,2024-09-01,
147878650,2024-08-30,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-09-01,
9011838,2024-08-29,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142719519,2024-08-29,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-09-01,
158524753,2024-08-29,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-01,
147878285,2024-08-29,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142658619,2024-08-29,,,205.02,,205.02,Bucks County Community Church,TRUE,Unknown,2024-09-01,
114414171,2024-08-29,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-09-01,
8644496,2024-08-28,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-09-01,
25198069,2024-08-28,,,51.48,,51.48,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142658557,2024-08-28,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142658528,2024-08-27,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-09-01,
132567000,2024-08-27,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-09-01,
147878246,2024-08-27,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-09-01,
142658659,2024-08-26,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-09-01,
156859780,2024-08-26,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-09-01,
25197912,2024-08-25,,,102.66,,102.66,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658546,2024-08-25,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-08-25,
165773841,2024-08-25,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-08-25,
159909209,2024-08-25,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658644,2024-08-25,,,151.52,,151.52,Bucks County Community Church,TRUE,Unknown,2024-08-25,
141227057,2024-08-25,,,1228.56,,1228.56,Bucks County Community Church,FALSE,Unknown,2024-08-25,
147444018,2024-08-25,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658549,2024-08-25,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658558,2024-08-25,,,100,,100,Bucks County Community Church,TRUE,Unknown,2024-08-25,
25198001,2024-08-25,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-08-25,
147878700,2024-08-25,,,51.48,,51.48,Bucks County Community Church,TRUE,Unknown,2024-08-25,
141187412,2024-08-25,,,50,,50,Bucks County Community Church,FALSE,Unknown,2024-08-25,
161251455,2024-08-25,,,325,,325,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658660,2024-08-23,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-08-25,
96005461,2024-08-23,,,307.37,,307.37,Bucks County Community Church,TRUE,Unknown,2024-08-25,
25198265,2024-08-23,,,106.06,,106.06,Bucks County Community Church,TRUE,Unknown,2024-08-25,
25198265,2024-08-23,,,55.56,,55.56,Bucks County Community Church,TRUE,Unknown,2024-08-25,
9011838,2024-08-22,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142719519,2024-08-22,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-08-25,
158524753,2024-08-22,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-25,
112027620,2024-08-22,,,169,,169,Bucks County Community Church,TRUE,Unknown,2024-08-25,
12900508,2024-08-22,,,10,,10,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658686,2024-08-22,,,200,,200,Bucks County Community Church,TRUE,Unknown,2024-08-25,
114414171,2024-08-22,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-08-25,
25198044,2024-08-22,,,71.95,,71.95,Bucks County Community Church,TRUE,Unknown,2024-08-25,
160930117,2024-08-22,,,102.66,,102.66,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658557,2024-08-21,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-08-25,
19471360,2024-08-20,,,433,,433,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658528,2024-08-20,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-08-25,
132567000,2024-08-20,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-25,
147878246,2024-08-20,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-08-25,
146186197,2024-08-20,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-08-25,
151745316,2024-08-19,,,280,,280,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142649352,2024-08-19,,,320,,320,Bucks County Community Church,FALSE,Unknown,2024-08-25,
25198177,2024-08-19,,,338.38,,338.38,Bucks County Community Church,TRUE,Unknown,2024-08-25,
142658659,2024-08-19,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-08-25,
147878650,2024-08-19,,,200,,200,Bucks County Community Church,TRUE,Unknown,2024-08-25,
156859780,2024-08-19,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-08-25,
13151152,2024-08-18,,,1476,,1476,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658546,2024-08-18,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-08-18,
165773841,2024-08-18,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-08-18,
159909209,2024-08-18,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-08-18,
147444018,2024-08-18,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-18,
147878363,2024-08-18,,,7.77,,7.77,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658549,2024-08-18,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-18,
25198001,2024-08-18,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-08-18,
25197985,2024-08-16,,,100,,100,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658660,2024-08-16,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-08-18,
147878284,2024-08-16,,,200,,200,Bucks County Community Church,TRUE,Unknown,2024-08-18,
147878598,2024-08-16,,,10.54,,10.54,Bucks County Community Church,TRUE,Unknown,2024-08-18,
9011838,2024-08-15,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142719519,2024-08-15,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-08-18,
158524753,2024-08-15,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-18,
25197984,2024-08-15,,,353.54,,353.54,Bucks County Community Church,FALSE,Unknown,2024-08-18,
114414171,2024-08-15,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-08-18,
95944356,2024-08-15,,,61.72,,61.72,Bucks County Community Church,TRUE,Unknown,2024-08-18,
95944356,2024-08-15,,,25.9,,25.9,Bucks County Community Church,TRUE,Unknown,2024-08-18,
8644496,2024-08-14,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-08-18,
25198069,2024-08-14,,,31.01,,31.01,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658557,2024-08-14,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658528,2024-08-13,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-08-18,
132567000,2024-08-13,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-18,
147878246,2024-08-13,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-08-18,
147878650,2024-08-13,,,300,,300,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658659,2024-08-12,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658674,2024-08-12,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-18,
156859780,2024-08-12,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-08-18,
142658546,2024-08-11,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-08-11,
165773841,2024-08-11,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-08-11,
159909209,2024-08-11,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142658644,2024-08-11,,,101.01,,101.01,Bucks County Community Church,TRUE,Unknown,2024-08-11,
83836864,2024-08-11,,,102.66,,102.66,Bucks County Community Church,TRUE,Unknown,2024-08-11,
147444018,2024-08-11,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142658549,2024-08-11,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-11,
147878565,2024-08-11,,,102.66,,102.66,Bucks County Community Church,TRUE,Unknown,2024-08-11,
25198001,2024-08-11,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-08-11,
141187412,2024-08-11,,,50,,50,Bucks County Community Church,FALSE,Unknown,2024-08-11,
142658566,2024-08-10,,,41.25,,41.25,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142658522,2024-08-10,,,41.25,,41.25,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142658660,2024-08-09,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-08-11,
83836864,2024-08-09,,,205.02,,205.02,Bucks County Community Church,TRUE,Unknown,2024-08-11,
96005461,2024-08-09,,,307.37,,307.37,Bucks County Community Church,TRUE,Unknown,2024-08-11,
147878483,2024-08-09,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-08-11,
25198265,2024-08-09,,,106.06,,106.06,Bucks County Community Church,TRUE,Unknown,2024-08-11,
25198265,2024-08-09,,,55.56,,55.56,Bucks County Community Church,TRUE,Unknown,2024-08-11,
161251455,2024-08-09,,,325,,325,Bucks County Community Church,TRUE,Unknown,2024-08-11,
9011838,2024-08-08,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142719519,2024-08-08,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-08-11,
158524753,2024-08-08,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-11,
25198177,2024-08-08,,,338.38,,338.38,Bucks County Community Church,TRUE,Unknown,2024-08-11,
114414171,2024-08-08,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-08-11,
25198069,2024-08-07,,,31.01,,31.01,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142658557,2024-08-07,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142658528,2024-08-06,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-08-11,
132567000,2024-08-06,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-11,
147878246,2024-08-06,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-08-11,
25198044,2024-08-06,,,33.06,,33.06,Bucks County Community Church,TRUE,Unknown,2024-08-11,
142658659,2024-08-05,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-08-11,
156859780,2024-08-05,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-08-11,
13177120,2024-08-04,,,166,,166,Bucks County Community Church,TRUE,Unknown,2024-08-04,
13151152,2024-08-04,,,1476,,1476,Bucks County Community Church,TRUE,Unknown,2024-08-04,
151745316,2024-08-04,,,280,,280,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658546,2024-08-04,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-08-04,
165773841,2024-08-04,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-08-04,
159909209,2024-08-04,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658644,2024-08-04,,,101.01,,101.01,Bucks County Community Church,TRUE,Unknown,2024-08-04,
12900524,2024-08-04,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-08-04,
147444018,2024-08-04,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658549,2024-08-04,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-04,
25198001,2024-08-04,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-08-04,
95944356,2024-08-04,,,60.61,,60.61,Bucks County Community Church,TRUE,Unknown,2024-08-04,
148232495,2024-08-03,,,37,,37,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658525,2024-08-03,,,121.21,,121.21,Bucks County Community Church,TRUE,Unknown,2024-08-04,
25197985,2024-08-02,,,100,,100,Bucks County Community Church,TRUE,Unknown,2024-08-04,
13237068,2024-08-02,,,580,,580,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658660,2024-08-02,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-08-04,
12946026,2024-08-02,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-08-04,
141187412,2024-08-02,,,200,,200,Bucks County Community Church,FALSE,Unknown,2024-08-04,
147878692,2024-08-02,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-04,
147878598,2024-08-02,,,10.54,,10.54,Bucks County Community Church,TRUE,Unknown,2024-08-04,
147878650,2024-08-02,,,850,,850,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142649353,2024-08-02,,,240.4,,240.4,Bucks County Community Church,TRUE,Unknown,2024-08-04,
9011838,2024-08-01,,,30.3,,30.3,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142719519,2024-08-01,,,102.66,,102.66,Bucks County Community Church,FALSE,Unknown,2024-08-04,
158524753,2024-08-01,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-04,
25198069,2024-08-01,,,31.01,,31.01,Bucks County Community Church,TRUE,Unknown,2024-08-04,
114414171,2024-08-01,,,20.2,,20.2,Bucks County Community Church,TRUE,Unknown,2024-08-04,
8644496,2024-07-31,,,400,,400,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658557,2024-07-31,,,70,,70,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658528,2024-07-30,,,58.65,,58.65,Bucks County Community Church,FALSE,Unknown,2024-08-04,
132567000,2024-07-30,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-04,
147878246,2024-07-30,,,20,,20,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658607,2024-07-29,,,66.84,,66.84,Bucks County Community Church,TRUE,Unknown,2024-08-04,
141227057,2024-07-29,,,1200,,1200,Bucks County Community Church,FALSE,Unknown,2024-08-04,
142658659,2024-07-29,,,75,,75,Bucks County Community Church,TRUE,Unknown,2024-08-04,
147878285,2024-07-29,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-08-04,
156859780,2024-07-29,,,90,,90,Bucks County Community Church,TRUE,Unknown,2024-08-04,
142658546,2024-07-28,,,51.48,,51.48,Bucks County Community Church,FALSE,Unknown,2024-07-28,
165773841,2024-07-28,,,40,,40,Bucks County Community Church,TRUE,Unknown,2024-07-28,
142658683,2024-07-28,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-07-28,
159909209,2024-07-28,,,25,,25,Bucks County Community Church,TRUE,Unknown,2024-07-28,
142658644,2024-07-28,,,151.52,,151.52,Bucks County Community Church,TRUE,Unknown,2024-07-28,
147444018,2024-07-28,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-07-28,
142658549,2024-07-28,,,50,,50,Bucks County Community Church,TRUE,Unknown,2024-07-28,
25198001,2024-07-28,,,80,,80,Bucks County Community Church,TRUE,Unknown,2024-07-28,
147878543,2024-07-28,,,51.48,,51.48,Bucks County Community Church,TRUE,Unknown,2024-07-28,
141187412,2024-07-28,,,50,,50,Bucks County Community Church,FALSE,Unknown,2024-07-28,
142658660,2024-07-26,,,150,,150,Bucks County Community Church,TRUE,Unknown,2024-07-28,
96005461,2024-07-26,,,307.37,,307.37,Bucks County Community Church,TRUE,Unknown,2024-07-28,
